submission_id,question,response1,sentence_left,context_picture,pic,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name,utterance
704,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,52,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571854576434,2,This is a,1,These are both,dane,NA,NA,warmup2,NA
704,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,52,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571854576434,3,This is a,1,These are both,dane,NA,NA,warmup2,NA
704,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,52,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571854576434,4,This is a,1,These are both,dane,NA,NA,warmup2,NA
704,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,52,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571854576434,5,This is a,1,These are both,dane,NA,NA,warmup2,NA
704,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,52,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571854576434,6,This is a,1,These are both,dane,NA,NA,warmup2,NA
704,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,52,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571854576434,7,This is a,1,These are both,great dane,NA,NA,warmup2,NA
704,What do you think your friend meant?,NA,It is small  relative to other,images/dog-parade-basic.png,images/chihuahua.png,18,NA,NA,NA,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,dogs1,jessica,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,52,dogs,NA,0,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,1,1571854576434,NA,NA,1,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a small dog.</b>
704,What do you think your friend meant?,NA,It is big  relative to other,images/dog-parade-great-dane.png,images/great-dane.png,18,NA,NA,NA,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,dogs2,jessica,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,52,dogs,NA,0,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,2,1571854576434,NA,NA,1,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big dog.</b>
704,What do you think your friend meant?,NA,It is big  relative to other,images/tree-parade-basic.png,images/redwood.png,18,NA,NA,NA,"I did think the great dane picture didn't really look like one, but I did enjoy the survey. Thank you",2,trees,jessica,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,52,trees,NA,0,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1571854576434,NA,NA,1,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a big tree.</b>
700,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,NA,18,NA,NA,NA,no,2,NA,Susan,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",37,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571853763587,1,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA
700,NA,weed,NA,NA,NA,18,warmup/sunflower.png,dandelion,This is a,no,2,flowers,Susan,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/dandelion.jpg,plants,graduated_college,NA,NA,English,male,NA,flowers,NA,1,1571853763587,1,This is a,1,These are both,flower,NA,NA,warmup1,NA
700,NA,dandelion,NA,NA,NA,18,warmup/sunflower.png,dandelion,This is a,no,2,flowers,Susan,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,English,male,NA,flowers,NA,1,1571853763587,2,This is a,1,These are both,sunflower,NA,NA,warmup1,NA
700,NA,swordfish,NA,NA,NA,18,warmup/goldfish.png,swordfish,This is a,no,2,fish,Susan,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,English,male,NA,fish,NA,2,1571853763587,1,This is a,1,These are both,goldfish,NA,NA,warmup1,NA
700,NA,chihuahua,NA,NA,NA,18,warmup/doberman.png,chihuahua,This is a,no,2,dogs,Susan,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/chihuahua.jpg,dog,graduated_college,NA,NA,English,male,NA,dogs,NA,3,1571853763587,1,This is a,1,These are both,doberman,NA,NA,warmup1,NA
700,NA,chihuahua,NA,NA,NA,18,warmup/doberman.png,chihuahua,This is a,no,2,dogs,Susan,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,3,1571853763587,2,This is a,1,These are both,doberman,NA,NA,warmup1,NA
700,What do you think your friend meant?,NA,It is small  relative to other,images/flower-parade-dandelion.png,images/dandelion.png,18,NA,NA,NA,no,2,flowers,Susan,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,37,flowers,NA,0,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,1,1571853763587,NA,NA,1,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small flower.</b>
700,What do you think your friend meant?,NA,It is small  relative to other,images/dog-parade-basic.png,images/chihuahua.png,18,NA,NA,NA,no,2,dogs1,Susan,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,37,dogs,NA,0,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1571853763587,NA,NA,1,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a small dog.</b>
700,What do you think your friend meant?,NA,It is big  relative to other,images/fish-parade-basic.png,images/swordfish.png,18,NA,NA,NA,no,2,fish,Susan,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,37,fish,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1571853763587,NA,NA,1,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a big fish.</b>
700,NA,hummingbird,NA,NA,NA,18,warmup/eagle.jpg,hummingbird,This is a,no,2,birds,Susan,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,English,male,NA,birds,NA,1,1571853763587,1,This is an,1,These are both,eagle,NA,NA,warmup2,NA
700,NA,redwood,NA,NA,NA,18,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,2,trees,Susan,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,2,1571853763587,1,This is a,1,These are both,bonsai,NA,NA,warmup2,NA
700,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,no,2,dogs,Susan,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,3,1571853763587,1,This is a,1,These are both,labrador,NA,NA,warmup2,NA
700,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,no,2,dogs,Susan,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,3,1571853763587,2,This is a,1,These are both,great dane,NA,NA,warmup2,NA
700,What do you think your friend meant?,NA,It is big  relative to other,images/tree-parade-redwood.png,images/redwood.png,18,NA,NA,NA,no,2,trees,Susan,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,37,trees,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1571853763587,NA,NA,1,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big tree.</b>
700,What do you think your friend meant?,NA,It is small  relative to other,images/bird-parade-basic.png,images/hummingbird.png,18,NA,NA,NA,no,2,birds,Susan,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,37,birds,NA,0,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1571853763587,NA,NA,1,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a small bird.</b>
700,What do you think your friend meant?,NA,It is big  relative to other,images/dog-parade-great-dane.png,images/great-dane.png,18,NA,NA,NA,no,2,dogs2,Susan,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,37,dogs,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1571853763587,NA,NA,1,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big dog.</b>
695,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,NA,18,NA,NA,NA,NA,1,NA,margaret,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",28,buildings,NA,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,english,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571852895052,1,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA
695,NA,daisy,NA,NA,NA,18,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,margaret,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,NA,english,female,NA,flowers,NA,1,1571852895052,1,This is a,1,These are both,sunflower,NA,NA,warmup1,NA
695,NA,dandelion,NA,NA,NA,18,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,margaret,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,NA,english,female,NA,flowers,NA,1,1571852895052,2,This is a,1,These are both,sunflower,NA,NA,warmup1,NA
695,NA,dog,NA,NA,NA,18,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,english,female,NA,dogs,NA,2,1571852895052,1,This is a,1,These are both,doberman,NA,NA,warmup1,NA
695,NA,chihuahua,NA,NA,NA,18,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,english,female,NA,dogs,NA,2,1571852895052,2,This is a,1,These are both,doberman,NA,NA,warmup1,NA
695,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,margaret,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,NA,english,female,NA,dogs,NA,3,1571852895052,1,This is a,1,These are both,greyhound,NA,NA,warmup1,NA
695,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,margaret,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,NA,english,female,NA,dogs,NA,3,1571852895052,2,This is a,1,These are both,great dane,NA,NA,warmup1,NA
695,What do you think your friend meant?,NA,It is small  relative to other,images/dog-parade-basic.png,images/chihuahua.png,18,NA,NA,NA,NA,1,dogs1,margaret,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,28,dogs,NA,0,NA,NA,graduated_high_school,small,NA,english,female,NA,NA,You and your friend see the following:,1,1571852895052,NA,NA,1,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a small dog.</b>
695,What do you think your friend meant?,NA,It is small  relative to other,images/flower-parade-basic.png,images/dandelion.png,18,NA,NA,NA,NA,1,flowers,margaret,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,28,flowers,NA,0,NA,NA,graduated_high_school,small,NA,english,female,NA,NA,You and your friend see the following:,2,1571852895052,NA,NA,1,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a small flower.</b>
695,What do you think your friend meant?,NA,It is big  relative to other,images/dog-parade-basic2.png,images/great-dane.png,18,NA,NA,NA,NA,1,dogs2,margaret,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,28,dogs,NA,0,NA,NA,graduated_high_school,big,NA,english,female,NA,NA,You and your friend see the following:,3,1571852895052,NA,NA,1,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a big dog.</b>
695,NA,hummingbird,NA,NA,NA,18,warmup/eagle.jpg,hummingbird,This is a,NA,1,birds,margaret,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/colibri.jpg,birds,graduated_high_school,NA,NA,english,female,NA,birds,NA,1,1571852895052,1,This is an,1,These are both,eagle,NA,NA,warmup2,NA
695,NA,merlin,NA,NA,NA,18,warmup/goldfish.png,swordfish,This is a,NA,1,fish,margaret,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,female,NA,fish,NA,2,1571852895052,1,This is a,1,These are both,goldfish,NA,NA,warmup2,NA
695,NA,swordfish,NA,NA,NA,18,warmup/goldfish.png,swordfish,This is a,NA,1,fish,margaret,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,female,NA,fish,NA,2,1571852895052,2,This is a,1,These are both,goldfish,NA,NA,warmup2,NA
695,NA,tree,NA,NA,NA,18,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,margaret,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/sequoia.png,tree,graduated_high_school,NA,NA,english,female,NA,trees,NA,3,1571852895052,1,This is a,1,These are both,bonsai,NA,NA,warmup2,NA
695,NA,redwood,NA,NA,NA,18,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,margaret,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,NA,NA,warmup/sequoia.png,trees,graduated_high_school,NA,NA,english,female,NA,trees,NA,3,1571852895052,2,This is a,1,These are both,bonsai,NA,NA,warmup2,NA
695,What do you think your friend meant?,NA,It is big  relative to other,images/bird-parade-eagle.png,images/eagle.png,18,NA,NA,NA,NA,1,birds,margaret,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,28,birds,NA,0,NA,NA,graduated_high_school,big,NA,english,female,NA,NA,You and your friend see the following:,1,1571852895052,NA,NA,1,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big bird.</b>
695,What do you think your friend meant?,NA,It is big  relative to other,images/tree-parade-redwood.png,images/redwood.png,18,NA,NA,NA,NA,1,trees,margaret,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,28,tress,NA,0,NA,NA,graduated_high_school,big,NA,english,female,NA,NA,You and your friend see the following:,2,1571852895052,NA,NA,1,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big tree.</b>
695,What do you think your friend meant?,NA,It is small  relative to other,images/fish-parade-goldfish.png,images/goldfish.png,18,NA,NA,NA,NA,1,fish,margaret,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,28,fish,NA,0,NA,NA,graduated_high_school,small,NA,english,female,NA,NA,You and your friend see the following:,3,1571852895052,NA,NA,1,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small fish.</b>
693,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,NA,18,NA,NA,NA,NA,1,NA,elizabeth,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",26,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571852833962,1,NA,2,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA
693,NA,dog,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,elizabeth,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,26,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1571852833962,1,This is a,2,These are both,dog,NA,NA,warmup1,NA
693,NA,pug,NA,NA,NA,18,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,elizabeth,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,26,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1571852833962,2,This is a,2,These are both,great dane,NA,NA,warmup1,NA
693,NA,red wood,NA,NA,NA,18,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,elizabeth,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,26,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,2,1571852833962,1,This is a,2,These are both,bonsai,NA,NA,warmup1,NA
693,NA,redwood,NA,NA,NA,18,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,elizabeth,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,26,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,2,1571852833962,2,This is a,2,These are both,bonsai,NA,NA,warmup1,NA
693,NA,dandelion,NA,NA,NA,18,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,elizabeth,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,26,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,English,male,NA,flowers,NA,3,1571852833962,1,This is a,2,These are both,sunflower,NA,NA,warmup1,NA
693,What do you think your friend meant?,NA,It is big  relative to other,images/tree-parade-redwood.png,images/redwood.png,18,NA,NA,NA,NA,1,trees,elizabeth,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,26,redwoods,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1571852833962,NA,NA,2,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big tree.</b>
693,What do you think your friend meant?,NA,It is big  relative to other,images/flower-parade-sunflower.png,images/sunflower.png,18,NA,NA,NA,NA,1,flowers,elizabeth,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,26,sunflowers,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,2,1571852833962,NA,NA,2,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big flower.</b>
693,What do you think your friend meant?,NA,It is small  relative to other,images/dog-parade-pug.png,images/pug.png,18,NA,NA,NA,NA,1,dogs2,elizabeth,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,26,pugs,NA,0,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,3,1571852833962,NA,NA,2,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small dog.</b>
693,NA,marlin,NA,NA,NA,18,warmup/goldfish.png,swordfish,This is a,NA,1,fish,elizabeth,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,26,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,English,male,NA,fish,NA,1,1571852833962,1,This is a,2,These are both,goldfish,NA,NA,warmup2,NA
