submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,target,age,response,comments,picture1,response3,education,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,reference,question2,response2,correct,trial_name,adj,utterance
2063,NA,hummingbird,NA,NA,32,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,sarah,NA,eagle,yes,Please label the pictures below.,NA,NA,NA,29,NA,NA,warmup/colibri.jpg,birds,some_college,NA,english,male,NA,birds,NA,3,1585590886597,1,NA,This is an,2,NA,These are both,eagle,NA,warmup1,NA,NA
2063,What do you think is it small  relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,32,NA,NA,NA,no,1,birds,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subject,hummingbird,29,birds,NA,NA,NA,some_college,NA,english,male,19160,NA,You visit your friend who works at an animal shelter and you see the following:,1,1585590886597,NA,It is small  relative to other,NA,2,rescue,NA,NA,NA,custom_main_text1,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2063,What do you think is it big  relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,32,NA,NA,NA,no,1,dogs2,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,great dane,29,dogs,NA,NA,NA,some_college,NA,english,male,7922,NA,You and your friend are at a pet show and you see the following:,2,1585590886597,NA,It is big  relative to other,NA,2,prize-winner,NA,NA,NA,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2063,What do you think is it small  relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,32,NA,NA,NA,no,1,flowers,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,dandelion,29,flowers,NA,NA,NA,some_college,NA,english,male,7057,NA,You and your friend are at their garden and you see the following:,3,1585590886597,NA,It is small  relative to other,NA,2,gift,NA,NA,NA,custom_main_text1,small,Your friend says: <br/><b>That gift is a small dandelion.</b>
2063,NA,vvv,NA,NA,32,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,sarah,NA,bonsai,yes,Please label the pictures below.,NA,NA,NA,29,NA,NA,warmup/sequoia.png,trees,some_college,NA,english,male,NA,trees,NA,1,1585590886597,1,NA,This is a,2,NA,These are both,ffff,NA,warmup2,NA,NA
2063,NA,redwood,NA,NA,32,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,sarah,NA,bonsai,yes,Please label the pictures below.,NA,NA,NA,29,NA,NA,warmup/sequoia.png,trees,some_college,NA,english,male,NA,trees,NA,1,1585590886597,2,NA,This is a,2,NA,These are both,bonsai,NA,warmup2,NA,NA
2063,NA,chijjj,NA,NA,32,warmup/doberman.png,chihuahua,This is a,no,1,dogs1,sarah,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,29,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,english,male,NA,dogs,NA,2,1585590886597,1,NA,This is a,2,NA,These are both,jjjjjjj,NA,warmup2,NA,NA
2063,NA,chihuahua,NA,NA,32,warmup/doberman.png,chihuahua,This is a,no,1,dogs1,sarah,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,29,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,english,male,NA,dogs,NA,2,1585590886597,2,NA,This is a,2,NA,These are both,doberman,NA,warmup2,NA,NA
2063,What do you think is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,32,NA,NA,NA,no,1,dogs1,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subject,doberman,29,dogs,NA,NA,NA,some_college,NA,english,male,8240,NA,You and your friend are at an animal training ground and you see the following:,1,1585590886597,NA,It is big relative to other,NA,2,service animal,NA,NA,NA,custom_main_text2,big,Your friend says: <br/><b>That big doberman is a service animal.</b>
2063,What do you think is it small  relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,32,NA,NA,NA,no,1,trees,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subject,bonsai,29,trees,NA,NA,NA,some_college,NA,english,male,6040,NA,You and your friend walk to their cabin in a park for the first time. You want to memorize the path and you see the following:,2,1585590886597,NA,It is small  relative to other,NA,2,landmark,NA,NA,NA,custom_main_text2,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2062,<i>What do you think Speaker A meant? </i>,NA,NA,NA,32,NA,NA,NA,No,1,NA,linda,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,33,skyscrapers,Pretty straightforward experiment,NA,NA,some_college,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1585584051644,1,The Empire State Building is tall relative to other,NA,1,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA,NA
2062,NA,sunflower,NA,NA,32,warmup/sunflower.png,dandelion,This is a,No,1,flowers,linda,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/dandelion.jpg,sunflowers,some_college,NA,English,male,NA,flowers,NA,1,1585584051644,1,NA,This is a,1,NA,These are both,sunflower,NA,warmup1,NA,NA
2062,NA,dandelion,NA,NA,32,warmup/sunflower.png,dandelion,This is a,No,1,flowers,linda,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/dandelion.jpg,flowers,some_college,NA,English,male,NA,flowers,NA,1,1585584051644,2,NA,This is a,1,NA,These are both,sunflower,NA,warmup1,NA,NA
2062,NA,chihuahua,NA,NA,32,warmup/doberman.png,chihuahua,This is a,No,1,dogs1,linda,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/chihuahua.jpg,dogs,some_college,NA,English,male,NA,dogs,NA,2,1585584051644,1,NA,This is a,1,NA,These are both,dashchund,NA,warmup1,NA,NA
2062,NA,chihuahua,NA,NA,32,warmup/doberman.png,chihuahua,This is a,No,1,dogs1,linda,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/chihuahua.jpg,dogs,some_college,NA,English,male,NA,dogs,NA,2,1585584051644,2,NA,This is a,1,NA,These are both,doberman,NA,warmup1,NA,NA
2062,NA,bulldog,NA,NA,32,warmup/great-dane.jpg,pug,This is a,No,1,dogs2,linda,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/pug.jpg,dogs,some_college,NA,English,male,NA,dogs,NA,3,1585584051644,1,NA,This is a,1,NA,These are both,pitbull,NA,warmup1,NA,NA
2062,NA,pug,NA,NA,32,warmup/great-dane.jpg,pug,This is a,No,1,dogs2,linda,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/pug.jpg,dogs,some_college,NA,English,male,NA,dogs,NA,3,1585584051644,2,NA,This is a,1,NA,These are both,great dane,NA,warmup1,NA,NA
2062,What do you think is it big  relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,32,NA,NA,NA,No,1,flowers,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,sunflower,33,other flowers,Pretty straightforward experiment,NA,NA,some_college,NA,English,male,12350,NA,You and your friend are at their garden and you see the following:,1,1585584051644,NA,It is big  relative to other,NA,1,gift,NA,NA,NA,custom_main_text1,big,Your friend says: <br/><b>That gift is a big sunflower.</b>
2062,What do you think is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,32,NA,NA,NA,No,1,dogs1,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subject,chihuahua,33,other dogs,Pretty straightforward experiment,NA,NA,some_college,NA,English,male,7982,NA,You and your friend are at an animal training ground and you see the following:,2,1585584051644,NA,It is small relative to other,NA,1,service animal,NA,NA,NA,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service animal.</b>
2062,What do you think is it small  relative to?,NA,images/pug.png,images/dog-parade-basic2.png,32,NA,NA,NA,No,1,dogs2,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subject,pug,33,dogs,Pretty straightforward experiment,NA,NA,some_college,NA,English,male,13917,NA,You and your friend are at a pet show and you see the following:,3,1585584051644,NA,It is small  relative to other,NA,1,prize-winner,NA,NA,NA,custom_main_text1,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2062,NA,hummingbird,NA,NA,32,warmup/eagle.jpg,hummingbird,This is a,No,1,birds,linda,NA,eagle,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/colibri.jpg,birds,some_college,NA,English,male,NA,birds,NA,1,1585584051644,1,NA,This is an,1,NA,These are both,bald eagle,NA,warmup2,NA,NA
2062,NA,hummingbird,NA,NA,32,warmup/eagle.jpg,hummingbird,This is a,No,1,birds,linda,NA,eagle,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/colibri.jpg,birds,some_college,NA,English,male,NA,birds,NA,1,1585584051644,2,NA,This is an,1,NA,These are both,eagle,NA,warmup2,NA,NA
2062,NA,sequoia,NA,NA,32,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,1,trees,linda,NA,bonsai,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/sequoia.png,trees,some_college,NA,English,male,NA,trees,NA,2,1585584051644,1,NA,This is a,1,NA,These are both,elm,NA,warmup2,NA,NA
2062,NA,sequoia,NA,NA,32,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,1,trees,linda,NA,bonsai,yes,Please label the pictures below.,NA,NA,NA,33,NA,Pretty straightforward experiment,warmup/sequoia.png,trees,some_college,NA,English,male,NA,trees,NA,2,1585584051644,2,NA,This is a,1,NA,These are both,bonsai,NA,warmup2,NA,NA
2062,What do you think is it small  relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,32,NA,NA,NA,No,1,birds,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subject,hummingbird,33,birds,Pretty straightforward experiment,NA,NA,some_college,NA,English,male,14464,NA,You visit your friend who works at an animal shelter and you see the following:,1,1585584051644,NA,It is small  relative to other,NA,1,rescue,NA,NA,NA,custom_main_text2,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2062,What do you think is it big  relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,32,NA,NA,NA,No,1,trees,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,redwood,33,trees,Pretty straightforward experiment,NA,NA,some_college,NA,English,male,5686,NA,You and your friend walk to their cabin in a park for the first time. You want to memorize the path and you see the following:,2,1585584051644,NA,It is big  relative to other,NA,1,landmark,NA,NA,NA,custom_main_text2,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2061,<i>What do you think Speaker A meant? </i>,NA,NA,NA,32,NA,NA,NA,Nothing,1,NA,Elizabeth,1,NA,confused,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,34,human,Nice task to do,NA,NA,graduated_college,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1585583928162,1,The Empire State Building is tall relative to other,NA,1.5,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA,NA
2061,<i>What do you think Speaker A meant? </i>,NA,NA,NA,32,NA,NA,NA,Nothing,1,NA,Elizabeth,1,NA,confused,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,34,building,Nice task to do,NA,NA,graduated_college,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1585583928162,2,The Empire State Building is tall relative to other,NA,1.5,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA,NA
2061,NA,small,NA,NA,32,warmup/great-dane.jpg,pug,This is a,Nothing,1,dogs2,Elizabeth,NA,great dane,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/pug.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,1,1585583928162,1,NA,This is a,1.5,NA,These are both,tall,NA,warmup1,NA,NA
2061,NA,small,NA,NA,32,warmup/great-dane.jpg,pug,This is a,Nothing,1,dogs2,Elizabeth,NA,great dane,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/pug.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,1,1585583928162,2,NA,This is a,1.5,NA,These are both,tall,NA,warmup1,NA,NA
2061,NA,pug,NA,NA,32,warmup/great-dane.jpg,pug,This is a,Nothing,1,dogs2,Elizabeth,NA,great dane,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/pug.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,1,1585583928162,3,NA,This is a,1.5,NA,These are both,great done,NA,warmup1,NA,NA
2061,NA,pug,NA,NA,32,warmup/great-dane.jpg,pug,This is a,Nothing,1,dogs2,Elizabeth,NA,great dane,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/pug.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,1,1585583928162,4,NA,This is a,1.5,NA,These are both,great dane,NA,warmup1,NA,NA
2061,NA,flower,NA,NA,32,warmup/sunflower.png,dandelion,This is a,Nothing,1,flowers,Elizabeth,NA,sunflower,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/dandelion.jpg,flower,graduated_college,NA,english,male,NA,flowers,NA,2,1585583928162,1,NA,This is a,1.5,NA,These are both,sun,NA,warmup1,NA,NA
2061,NA,dandelion,NA,NA,32,warmup/sunflower.png,dandelion,This is a,Nothing,1,flowers,Elizabeth,NA,sunflower,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/dandelion.jpg,flower,graduated_college,NA,english,male,NA,flowers,NA,2,1585583928162,2,NA,This is a,1.5,NA,These are both,sunflower,NA,warmup1,NA,NA
2061,NA,dandelion,NA,NA,32,warmup/sunflower.png,dandelion,This is a,Nothing,1,flowers,Elizabeth,NA,sunflower,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/dandelion.jpg,flowers,graduated_college,NA,english,male,NA,flowers,NA,2,1585583928162,3,NA,This is a,1.5,NA,These are both,sunflower,NA,warmup1,NA,NA
2061,NA,tree,NA,NA,32,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,Nothing,1,trees,Elizabeth,NA,bonsai,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/sequoia.png,tree,graduated_college,NA,english,male,NA,trees,NA,3,1585583928162,1,NA,This is a,1.5,NA,These are both,plant,NA,warmup1,NA,NA
2061,NA,redwood or sequoia,NA,NA,32,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,Nothing,1,trees,Elizabeth,NA,bonsai,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/sequoia.png,trees,graduated_college,NA,english,male,NA,trees,NA,3,1585583928162,2,NA,This is a,1.5,NA,These are both,bonsai,NA,warmup1,NA,NA
2061,What do you think is it big  relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,32,NA,NA,NA,Nothing,1,dogs2,Elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,great dane,34,human,Nice task to do,NA,NA,graduated_college,NA,english,male,6575,NA,You and your friend are at a pet show and you see the following:,1,1585583928162,NA,It is big  relative to other,NA,1.5,prize-winner,NA,NA,NA,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2061,What do you think is it small  relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,32,NA,NA,NA,Nothing,1,flowers,Elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,dandelion,34,small,Nice task to do,NA,NA,graduated_college,NA,english,male,5215,NA,You and your friend are at their garden and you see the following:,2,1585583928162,NA,It is small  relative to other,NA,1.5,gift,NA,NA,NA,custom_main_text1,small,Your friend says: <br/><b>That gift is a small dandelion.</b>
2061,What do you think is it small  relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,32,NA,NA,NA,Nothing,1,trees,Elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subject,bonsai,34,place,Nice task to do,NA,NA,graduated_college,NA,english,male,12368,NA,You and your friend walk to their cabin in a park for the first time. You want to memorize the path and you see the following:,3,1585583928162,NA,It is small  relative to other,NA,1.5,landmark,NA,NA,NA,custom_main_text1,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2061,NA,bird,NA,NA,32,warmup/eagle.jpg,hummingbird,This is a,Nothing,1,birds,Elizabeth,NA,eagle,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/colibri.jpg,bird,graduated_college,NA,english,male,NA,birds,NA,1,1585583928162,1,NA,This is an,1.5,NA,These are both,hat,NA,warmup2,NA,NA
2061,NA,hummingbird,NA,NA,32,warmup/eagle.jpg,hummingbird,This is a,Nothing,1,birds,Elizabeth,NA,eagle,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/colibri.jpg,birds,graduated_college,NA,english,male,NA,birds,NA,1,1585583928162,2,NA,This is an,1.5,NA,These are both,eagle,NA,warmup2,NA,NA
2061,NA,dog,NA,NA,32,warmup/doberman.png,chihuahua,This is a,Nothing,1,dogs1,Elizabeth,NA,doberman,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/chihuahua.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1585583928162,1,NA,This is a,1.5,NA,These are both,dog,NA,warmup2,NA,NA
2061,NA,chihuahua,NA,NA,32,warmup/doberman.png,chihuahua,This is a,Nothing,1,dogs1,Elizabeth,NA,doberman,confused,Please label the pictures below.,NA,NA,NA,34,NA,Nice task to do,warmup/chihuahua.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1585583928162,2,NA,This is a,1.5,NA,These are both,doberman,NA,warmup2,NA,NA
2061,What do you think is it big  relative to?,NA,images/eagle.png,images/bird-parade-basic.png,32,NA,NA,NA,Nothing,1,birds,Elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,eagle,34,eagle,Nice task to do,NA,NA,graduated_college,NA,english,male,5360,NA,You visit your friend who works at an animal shelter and you see the following:,1,1585583928162,NA,It is big  relative to other,NA,1.5,rescue,NA,NA,NA,custom_main_text2,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2061,What do you think is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,32,NA,NA,NA,Nothing,1,dogs1,Elizabeth,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subject,doberman,34,dog,Nice task to do,NA,NA,graduated_college,NA,english,male,7056,NA,You and your friend are at an animal training ground and you see the following:,2,1585583928162,NA,It is big relative to other,NA,1.5,service animal,NA,NA,NA,custom_main_text2,big,Your friend says: <br/><b>That big doberman is a service animal.</b>
2060,<i>What do you think Speaker A meant? </i>,NA,NA,NA,32,NA,NA,NA,No,1,NA,elizabeth,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,buildings,N/A,NA,NA,NA,comp_class_warmup,NA,NA,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1585583755538,1,The Empire State Building is tall relative to other,NA,1,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA,NA
2060,NA,hummingbird,NA,NA,32,warmup/eagle.jpg,hummingbird,This is a,No,1,birds,elizabeth,NA,eagle,NA,Please label the pictures below.,NA,NA,NA,NA,NA,N/A,warmup/colibri.jpg,birds,NA,NA,NA,NA,NA,birds,NA,1,1585583755538,1,NA,This is an,1,NA,These are both,eagle,NA,warmup1,NA,NA
2060,NA,pug,NA,NA,32,warmup/great-dane.jpg,pug,This is a,No,1,dogs2,elizabeth,NA,great dane,NA,Please label the pictures below.,NA,NA,NA,NA,NA,N/A,warmup/pug.jpg,dogs,NA,NA,NA,NA,NA,dogs,NA,2,1585583755538,1,NA,This is a,1,NA,These are both,great dane,NA,warmup1,NA,NA
2060,NA,redwood,NA,NA,32,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,1,trees,elizabeth,NA,bonsai,NA,Please label the pictures below.,NA,NA,NA,NA,NA,N/A,warmup/sequoia.png,trees,NA,NA,NA,NA,NA,trees,NA,3,1585583755538,1,NA,This is a,1,NA,These are both,banzai tree,NA,warmup1,NA,NA
2060,NA,redwood,NA,NA,32,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,1,trees,elizabeth,NA,bonsai,NA,Please label the pictures below.,NA,NA,NA,NA,NA,N/A,warmup/sequoia.png,trees,NA,NA,NA,NA,NA,trees,NA,3,1585583755538,2,NA,This is a,1,NA,These are both,bonsai,NA,warmup1,NA,NA
2060,What do you think is it small  relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,32,NA,NA,NA,No,1,birds,elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,hummingbird,NA,birds,N/A,NA,NA,NA,NA,NA,NA,15388,NA,You visit your friend who works at an animal shelter and you see the following:,1,1585583755538,NA,It is small  relative to other,NA,1,rescue,NA,NA,NA,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2060,What do you think is it small  relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,32,NA,NA,NA,No,1,trees,elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,bonsai,NA,landmarks,N/A,NA,NA,NA,NA,NA,NA,15788,NA,You and your friend walk to their cabin in a park for the first time. You want to memorize the path and you see the following:,2,1585583755538,NA,It is small  relative to other,NA,1,landmark,NA,NA,NA,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2060,What do you think is it big  relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,32,NA,NA,NA,No,1,dogs2,elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,predicate,great dane,NA,dogs,N/A,NA,NA,NA,NA,NA,NA,18122,NA,You and your friend are at a pet show and you see the following:,3,1585583755538,NA,It is big  relative to other,NA,1,prize-winner,NA,NA,NA,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2060,NA,dandelion,NA,NA,32,warmup/sunflower.png,dandelion,This is a,No,1,flowers,elizabeth,NA,sunflower,NA,Please label the pictures below.,NA,NA,NA,NA,NA,N/A,warmup/dandelion.jpg,flowers,NA,NA,NA,NA,NA,flowers,NA,1,1585583755538,1,NA,This is a,1,NA,These are both,sunflower,NA,warmup2,NA,NA
2060,NA,chihuahua,NA,NA,32,warmup/doberman.png,chihuahua,This is a,No,1,dogs1,elizabeth,NA,doberman,NA,Please label the pictures below.,NA,NA,NA,NA,NA,N/A,warmup/chihuahua.jpg,dogs,NA,NA,NA,NA,NA,dogs,NA,2,1585583755538,1,NA,This is a,1,NA,These are both,doberman,NA,warmup2,NA,NA
