submission_id,question,response1,sentence_left,context_picture,pic,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name,utterance
622,NA,swordish,NA,NA,NA,20,warmup/goldfish.png,swordfish,This is a,nothing,0,fish,jessica,NA,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,english,NA,NA,fish,NA,3,1571853615671,2,This is a,2,These are both,goldfish,NA,NA,warmup1,NA
622,NA,swordfish,NA,NA,NA,20,warmup/goldfish.png,swordfish,This is a,nothing,0,fish,jessica,NA,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,english,NA,NA,fish,NA,3,1571853615671,3,This is a,2,These are both,goldfish,NA,NA,warmup1,NA
622,What do you think your friend meant?,NA,It is big  relative to other,images/flower-parade-basic.png,images/sunflower.png,20,NA,NA,NA,nothing,0,flowers,jessica,NA,NA,0,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,NA,small sunflower,nice,1,NA,NA,graduated_college,big,NA,english,NA,NA,NA,You and your friend see the following:,1,1571853615671,NA,NA,2,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a big sunflower.</b>
622,What do you think your friend meant?,NA,It is small  relative to other,images/tree-parade-bonsai.png,images/bonsai.png,20,NA,NA,NA,nothing,0,trees,jessica,NA,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,NA,tree,nice,1,NA,NA,graduated_college,small,NA,english,NA,NA,NA,You and your friend see the following:,2,1571853615671,NA,NA,2,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small bonsai.</b>
622,What do you think your friend meant?,NA,It is small  relative to other,images/fish-parade-goldfish.png,images/goldfish.png,20,NA,NA,NA,nothing,0,fish,jessica,NA,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,NA,fish,nice,1,NA,NA,graduated_college,small,NA,english,NA,NA,NA,You and your friend see the following:,3,1571853615671,NA,NA,2,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small goldfish.</b>
622,NA,dow,NA,NA,NA,20,warmup/eagle.jpg,hummingbird,This is a,nothing,0,birds,jessica,NA,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/colibri.jpg,fly,graduated_college,NA,NA,english,NA,NA,birds,NA,1,1571853615671,1,This is an,2,These are both,eagle,NA,NA,warmup2,NA
622,NA,hummingbird,NA,NA,NA,20,warmup/eagle.jpg,hummingbird,This is a,nothing,0,birds,jessica,NA,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,english,NA,NA,birds,NA,1,1571853615671,2,This is an,2,These are both,eagle,NA,NA,warmup2,NA
622,NA,small dog,NA,NA,NA,20,warmup/doberman.png,chihuahua,This is a,nothing,0,dogs,jessica,NA,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,english,NA,NA,dogs,NA,2,1571853615671,1,This is a,2,These are both,dog,NA,NA,warmup2,NA
622,NA,small dog,NA,NA,NA,20,warmup/doberman.png,chihuahua,This is a,nothing,0,dogs,jessica,NA,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,english,NA,NA,dogs,NA,2,1571853615671,2,This is a,2,These are both,dog,NA,NA,warmup2,NA
622,NA,chihuahua,NA,NA,NA,20,warmup/doberman.png,chihuahua,This is a,nothing,0,dogs,jessica,NA,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,english,NA,NA,dogs,NA,2,1571853615671,3,This is a,2,These are both,doberman,NA,NA,warmup2,NA
622,NA,lion,NA,NA,NA,20,warmup/great-dane.jpg,pug,This is a,nothing,0,dogs,jessica,NA,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/pug.jpg,animals,graduated_college,NA,NA,english,NA,NA,dogs,NA,3,1571853615671,1,This is a,2,These are both,dog,NA,NA,warmup2,NA
622,NA,pug,NA,NA,NA,20,warmup/great-dane.jpg,pug,This is a,nothing,0,dogs,jessica,NA,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,nice,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,english,NA,NA,dogs,NA,3,1571853615671,2,This is a,2,These are both,great dane,NA,NA,warmup2,NA
622,What do you think your friend meant?,NA,It is big  relative to other,images/dog-parade-basic.png,images/doberman.png,20,NA,NA,NA,nothing,0,dogs1,jessica,NA,NA,0,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,NA,doberman,nice,1,NA,NA,graduated_college,big,NA,english,NA,NA,NA,You and your friend see the following:,1,1571853615671,NA,NA,2,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a big doberman.</b>
622,What do you think your friend meant?,NA,It is big  relative to other,images/bird-parade-basic.png,images/eagle.png,20,NA,NA,NA,nothing,0,birds,jessica,NA,NA,0,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,NA,eagle,nice,1,NA,NA,graduated_college,big,NA,english,NA,NA,NA,You and your friend see the following:,2,1571853615671,NA,NA,2,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a big eagle.</b>
622,What do you think your friend meant?,NA,It is small  relative to other,images/dog-parade-pug.png,images/pug.png,20,NA,NA,NA,nothing,0,dogs2,jessica,NA,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,NA,pug,nice,1,NA,NA,graduated_college,small,NA,english,NA,NA,NA,You and your friend see the following:,3,1571853615671,NA,NA,2,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small pug.</b>
620,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,NA,20,NA,NA,NA,NA,2,NA,jessica,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",33,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,"German, English",female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571838933991,1,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA
620,NA,redwood tree,NA,NA,NA,20,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,2,trees,jessica,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,"German, English",female,NA,trees,NA,1,1571838933991,1,This is a,1,These are both,bonsai,NA,NA,warmup1,NA
620,NA,redwood,NA,NA,NA,20,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,2,trees,jessica,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,"German, English",female,NA,trees,NA,1,1571838933991,2,This is a,1,These are both,bonsai,NA,NA,warmup1,NA
620,NA,pug,NA,NA,NA,20,warmup/great-dane.jpg,pug,This is a,NA,2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,"German, English",female,NA,dogs,NA,2,1571838933991,1,This is a,1,These are both,great dane,NA,NA,warmup1,NA
620,NA,chihuahua,NA,NA,NA,20,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,jessica,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,"German, English",female,NA,dogs,NA,3,1571838933991,1,This is a,1,These are both,doberman,NA,NA,warmup1,NA
620,What do you think your friend meant?,NA,It is small  relative to other,images/dog-parade-pug.png,images/pug.png,20,NA,NA,NA,NA,2,dogs2,jessica,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,33,pugs,NA,1,NA,NA,graduated_college,small,NA,"German, English",female,NA,NA,You and your friend see the following:,1,1571838933991,NA,NA,1,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small pug.</b>
620,What do you think your friend meant?,NA,It is big  relative to other,images/dog-parade-doberman.png,images/doberman.png,20,NA,NA,NA,NA,2,dogs1,jessica,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,33,dobermans,NA,1,NA,NA,graduated_college,big,NA,"German, English",female,NA,NA,You and your friend see the following:,2,1571838933991,NA,NA,1,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big doberman.</b>
620,What do you think your friend meant?,NA,It is big  relative to other,images/tree-parade-basic.png,images/redwood.png,20,NA,NA,NA,NA,2,trees,jessica,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,33,redwood,NA,1,NA,NA,graduated_college,big,NA,"German, English",female,NA,NA,You and your friend see the following:,3,1571838933991,NA,NA,1,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a big redwood.</b>
620,NA,dandelion,NA,NA,NA,20,warmup/sunflower.png,dandelion,This is a,NA,2,flowers,jessica,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,"German, English",female,NA,flowers,NA,1,1571838933991,1,This is a,1,These are both,sunflower,NA,NA,warmup2,NA
620,NA,marlin,NA,NA,NA,20,warmup/goldfish.png,swordfish,This is a,NA,2,fish,jessica,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,"German, English",female,NA,fish,NA,2,1571838933991,1,This is a,1,These are both,goldfish,NA,NA,warmup2,NA
620,NA,swordfish,NA,NA,NA,20,warmup/goldfish.png,swordfish,This is a,NA,2,fish,jessica,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,"German, English",female,NA,fish,NA,2,1571838933991,2,This is a,1,These are both,goldfish,NA,NA,warmup2,NA
620,NA,hummingbird,NA,NA,NA,20,warmup/eagle.jpg,hummingbird,This is a,NA,2,birds,jessica,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,33,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,"German, English",female,NA,birds,NA,3,1571838933991,1,This is an,1,These are both,eagle,NA,NA,warmup2,NA
620,What do you think your friend meant?,NA,It is big  relative to other,images/fish-parade-basic.png,images/swordfish.png,20,NA,NA,NA,NA,2,fish,jessica,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,33,swordfish,NA,1,NA,NA,graduated_college,big,NA,"German, English",female,NA,NA,You and your friend see the following:,1,1571838933991,NA,NA,1,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a big swordfish.</b>
620,What do you think your friend meant?,NA,It is small  relative to other,images/bird-parade-hummingbird.png,images/hummingbird.png,20,NA,NA,NA,NA,2,birds,jessica,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,33,hummingbirds,NA,1,NA,NA,graduated_college,small,NA,"German, English",female,NA,NA,You and your friend see the following:,2,1571838933991,NA,NA,1,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small hummingbird.</b>
620,What do you think your friend meant?,NA,It is small  relative to other,images/flower-parade-basic.png,images/dandelion.png,20,NA,NA,NA,NA,2,flowers,jessica,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,33,dandelions,NA,1,NA,NA,graduated_college,small,NA,"German, English",female,NA,NA,You and your friend see the following:,3,1571838933991,NA,NA,1,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a small dandelion.</b>
619,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,NA,20,NA,NA,NA,Everything loaded fine,2,NA,mary,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",32,buildings,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,NA,NA,some_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571838725188,1,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA
619,NA,redwood,NA,NA,NA,20,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,Everything loaded fine,2,trees,mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,32,NA,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,warmup/sequoia.png,trees,some_college,NA,NA,English,female,NA,trees,NA,1,1571838725188,1,This is a,1,These are both,bonsai,NA,NA,warmup1,NA
619,NA,dandelion,NA,NA,NA,20,warmup/sunflower.png,dandelion,This is a,Everything loaded fine,2,flowers,mary,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,32,NA,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,female,NA,flowers,NA,2,1571838725188,1,This is a,1,These are both,sunflower,NA,NA,warmup1,NA
619,NA,pug,NA,NA,NA,20,warmup/great-dane.jpg,pug,This is a,Everything loaded fine,2,dogs,mary,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,32,NA,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,3,1571838725188,1,This is a,1,These are both,great dane,NA,NA,warmup1,NA
619,What do you think your friend meant?,NA,It is small  relative to other,images/tree-parade-bonsai.png,images/bonsai.png,20,NA,NA,NA,Everything loaded fine,2,trees,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,32,bonsais,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",1,NA,NA,some_college,small,NA,English,female,NA,NA,You and your friend see the following:,1,1571838725188,NA,NA,1,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small bonsai.</b>
619,What do you think your friend meant?,NA,It is small  relative to other,images/flower-parade-dandelion.png,images/dandelion.png,20,NA,NA,NA,Everything loaded fine,2,flowers,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,32,dandelions,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",1,NA,NA,some_college,small,NA,English,female,NA,NA,You and your friend see the following:,2,1571838725188,NA,NA,1,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small dandelion.</b>
619,What do you think your friend meant?,NA,It is big  relative to other,images/dog-parade-basic2.png,images/great-dane.png,20,NA,NA,NA,Everything loaded fine,2,dogs2,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,32,dogs,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",1,NA,NA,some_college,big,NA,English,female,NA,NA,You and your friend see the following:,3,1571838725188,NA,NA,1,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a big great dane.</b>
619,NA,hummingbird,NA,NA,NA,20,warmup/eagle.jpg,hummingbird,This is a,Everything loaded fine,2,birds,mary,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,32,NA,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,warmup/colibri.jpg,birds,some_college,NA,NA,English,female,NA,birds,NA,1,1571838725188,1,This is an,1,These are both,bald eagle,NA,NA,warmup2,NA
619,NA,hummingbird,NA,NA,NA,20,warmup/eagle.jpg,hummingbird,This is a,Everything loaded fine,2,birds,mary,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,32,NA,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,warmup/colibri.jpg,birds,some_college,NA,NA,English,female,NA,birds,NA,1,1571838725188,2,This is an,1,These are both,eagle,NA,NA,warmup2,NA
619,NA,chihuahua,NA,NA,NA,20,warmup/doberman.png,chihuahua,This is a,Everything loaded fine,2,dogs,mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,32,NA,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,2,1571838725188,1,This is a,1,These are both,doberman,NA,NA,warmup2,NA
619,NA,marlin,NA,NA,NA,20,warmup/goldfish.png,swordfish,This is a,Everything loaded fine,2,fish,mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,32,NA,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,female,NA,fish,NA,3,1571838725188,1,This is a,1,These are both,goldfish,NA,NA,warmup2,NA
619,NA,swordfish,NA,NA,NA,20,warmup/goldfish.png,swordfish,This is a,Everything loaded fine,2,fish,mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,32,NA,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,female,NA,fish,NA,3,1571838725188,2,This is a,1,These are both,goldfish,NA,NA,warmup2,NA
619,What do you think your friend meant?,NA,It is big  relative to other,images/bird-parade-basic.png,images/eagle.png,20,NA,NA,NA,Everything loaded fine,2,birds,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,32,birds,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",1,NA,NA,some_college,big,NA,English,female,NA,NA,You and your friend see the following:,1,1571838725188,NA,NA,1,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a big eagle.</b>
619,What do you think your friend meant?,NA,It is big  relative to other,images/fish-parade-basic.png,images/swordfish.png,20,NA,NA,NA,Everything loaded fine,2,fish,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,32,fish,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",1,NA,NA,some_college,big,NA,English,female,NA,NA,You and your friend see the following:,2,1571838725188,NA,NA,1,NA,NA,NA,basic,custom_main_text2,Your friend says: <br/><b>That's a big swordfish.</b>
619,What do you think your friend meant?,NA,It is small  relative to other,images/dog-parade-chihuahua.png,images/chihuahua.png,20,NA,NA,NA,Everything loaded fine,2,dogs1,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,32,chihuahuas,"I will fight whoever says that picture wasn't of a marlin! LOL!\n\nEverything loaded fine and was clear, thank you!",1,NA,NA,some_college,small,NA,English,female,NA,NA,You and your friend see the following:,3,1571838725188,NA,NA,1,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small chihuahua.</b>
618,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,NA,20,NA,NA,NA,no,1,NA,susan,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",50,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571838747589,1,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA
618,NA,puppy,NA,NA,NA,20,warmup/doberman.png,chihuahua,This is a,no,1,dogs,susan,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,50,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,1,1571838747589,1,This is a,1,These are both,adult,NA,NA,warmup1,NA
618,NA,chihuahua,NA,NA,NA,20,warmup/doberman.png,chihuahua,This is a,no,1,dogs,susan,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,50,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,1,1571838747589,2,This is a,1,These are both,doberman,NA,NA,warmup1,NA
618,NA,hummingbird,NA,NA,NA,20,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,susan,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,50,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,English,female,NA,birds,NA,2,1571838747589,1,This is an,1,These are both,eagle,NA,NA,warmup1,NA
618,NA,pug,NA,NA,NA,20,warmup/great-dane.jpg,pug,This is a,no,1,dogs,susan,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,50,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,3,1571838747589,1,This is a,1,These are both,mastiff,NA,NA,warmup1,NA
618,NA,pug,NA,NA,NA,20,warmup/great-dane.jpg,pug,This is a,no,1,dogs,susan,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,50,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,3,1571838747589,2,This is a,1,These are both,great dane,NA,NA,warmup1,NA
618,What do you think your friend meant?,NA,It is small  relative to other,images/bird-parade-hummingbird.png,images/hummingbird.png,20,NA,NA,NA,no,1,birds,susan,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,50,birds,NA,1,NA,NA,graduated_college,small,NA,English,female,NA,NA,You and your friend see the following:,1,1571838747589,NA,NA,1,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small hummingbird.</b>
618,What do you think your friend meant?,NA,It is small  relative to other,images/dog-parade-basic2.png,images/pug.png,20,NA,NA,NA,no,1,dogs2,susan,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,NA,50,dogs,NA,1,NA,NA,graduated_college,small,NA,English,female,NA,NA,You and your friend see the following:,2,1571838747589,NA,NA,1,NA,NA,NA,basic,custom_main_text1,Your friend says: <br/><b>That's a small pug.</b>
